user_id,sex,age,city_id
6535,2,0,0
6536,2,23,67
6537,1,19,3
6538,2,30,728
6539,1,15,0
6540,1,34,79
6541,1,24,124
6542,1,44,278
6543,1,47,0
6544,1,22,0
6545,2,30,295
6546,2,22,49
6547,1,32,1029
6548,1,56,67
6549,2,28,19
6550,1,31,67
6551,2,27,7
6552,2,20,7
6553,2,19,7
6554,1,36,1030
6555,1,18,201
6556,1,41,349
6557,2,117,1031
6558,2,18,812
6559,2,27,0
6560,2,21,0
6561,1,72,76
6562,1,31,0
6563,2,22,38
6564,2,16,0
6565,2,34,124
6566,2,46,1032
6567,2,36,99
6568,2,26,3
6569,1,26,1033
6570,2,18,1034
6571,1,55,0
6572,1,51,1035
6573,1,32,480
6574,1,14,0
6575,1,35,12
6576,1,23,60
6577,2,28,1036
6578,2,0,3
6579,1,17,19
6580,1,35,1037
6581,1,35,49
6582,1,18,72
6583,2,20,1038
6584,2,117,0
6585,1,0,3
6586,1,0,0
6587,1,20,0
6588,2,31,7
6589,2,0,8
6590,1,32,99
6591,1,19,838
6592,1,0,0
6593,1,23,393
6594,2,0,0
6595,1,25,8
6596,2,21,3
6597,1,37,843
6598,1,30,209
6599,2,15,190
6600,1,27,99
6601,1,16,0
6602,2,24,0
6603,1,32,524
6604,1,26,356
6605,2,38,7
6606,1,37,3
6607,2,23,0
6608,1,38,0
6609,1,24,0
6610,2,35,233
6611,1,15,0
6612,2,0,1039
6613,1,17,0
6614,1,38,0
6615,1,19,3
6616,1,20,0
6617,2,19,7
6618,2,19,648
6619,2,16,0
6620,1,33,1040
6621,1,19,17
6622,2,25,1041
6623,2,46,292
6624,2,16,0
6625,2,15,76
6626,2,14,49
6627,1,45,13
6628,1,38,3
6629,2,33,0
6630,1,23,0
6631,1,27,3
6632,2,41,80
6633,2,25,114
6634,1,17,82
6635,2,41,716
6636,2,26,217
6637,2,43,60
6638,1,32,1042
6639,2,22,3
6640,2,22,541
6641,1,20,0
6642,2,34,18
6643,1,33,19
6644,2,23,82
6645,2,0,0
6646,1,24,7
6647,1,21,25
6648,2,53,0
6649,1,38,0
6650,1,26,73
6651,2,15,0
6652,2,51,718
6653,1,36,395
6654,1,74,0
6655,2,24,241
6656,2,25,43
6657,1,25,689
6658,1,14,812
6659,2,19,0
6660,2,22,18
6661,2,21,72
6662,2,20,89
6663,1,60,0
6664,2,45,168
6665,1,31,0
6666,1,22,118
6667,2,58,837
6668,2,25,1043
6669,2,21,1044
6670,2,30,283
6671,2,77,0
6672,2,15,0
6673,2,24,38
6674,2,26,0
6675,2,27,647
6676,1,31,3
6677,1,32,73
6678,1,23,739
6679,1,19,73
6680,2,15,3
6681,1,25,3
6682,2,39,7
6683,2,23,7
6684,1,35,60
6685,1,15,1045
6686,1,26,29
6687,1,52,0
6688,2,17,25
6689,2,33,3
6690,1,23,1046
6691,2,48,7
6692,2,29,3
6693,1,29,79
6694,1,14,433
6695,1,14,0
6696,2,37,0
6697,2,18,19
6698,1,14,0
6699,2,41,0
6700,1,39,0
6701,2,20,0
6702,2,38,17
6703,1,33,3
6704,2,0,607
6705,1,34,1047
6706,1,0,3
6707,2,0,3
6708,1,56,158
6709,2,23,143
6710,2,22,67
6711,1,14,0
6712,1,17,0
6713,1,0,25
6714,2,19,72
6715,2,14,1048
6716,2,28,423
6717,1,19,0
6718,1,0,3
6719,1,36,0
6720,1,35,640
6721,2,23,0
6722,1,25,1049
6723,2,30,1050
6724,2,37,21
6725,1,22,3
6726,1,0,0
6727,2,20,1049
6728,1,0,0
6729,1,26,56
6730,2,14,0
6731,2,18,13
6732,1,21,0
6733,2,18,0
6734,2,31,0
6735,1,28,0
6736,2,14,0
6737,1,50,1051
6738,1,117,133
6739,1,32,0
6740,1,0,57
6741,1,24,3
6742,1,55,115
6743,1,0,68
6744,1,31,34
6745,2,57,0
6746,2,29,0
6747,1,30,30
6748,2,33,30
6749,2,40,11
6750,1,0,139
6751,2,46,253
6752,2,15,0
6753,1,28,235
6754,1,25,0
6755,2,29,21
6756,1,35,0
6757,2,65,568
6758,1,0,261
6759,2,28,452
6760,1,15,0
6761,2,50,1052
6762,2,19,3
6763,2,28,3
6764,2,30,625
6765,1,45,0
6766,2,31,49
6767,2,18,21
6768,1,30,427
6769,1,0,0
6770,2,0,67
6771,1,34,49
6772,2,29,282
6773,1,23,98
6774,2,22,1012
6775,2,28,67
6776,2,24,988
6777,1,25,0
6778,2,19,3
6779,1,35,1053
6780,2,29,3
6781,1,14,0
6782,1,36,3
6783,1,32,118
6784,2,15,417
6785,1,25,0
6786,2,0,0
6787,2,18,0
6788,1,19,87
6789,2,36,713
6790,1,20,13
6791,1,29,7
6792,1,33,38
6793,2,0,0
6794,2,28,0
6795,2,45,78
6796,1,109,0
6797,2,17,115
6798,1,39,61
6799,1,48,471
6800,1,117,1054
6801,1,13,423
6802,2,14,11
6803,2,42,332
6804,1,31,7
6805,2,22,60
6806,2,32,68
6807,2,0,0
6808,2,117,0
6809,2,13,0
6810,2,28,7
6811,2,34,0
6812,1,14,0
6813,2,30,0
6814,2,38,15
6815,1,45,11
6816,2,0,0
6817,2,30,7
6818,1,22,1055
6819,2,16,97
6820,1,30,25
6821,1,30,16
6822,2,26,329
6823,2,23,0
6824,2,22,1056
6825,2,32,67
6826,2,32,0
6827,1,30,0
6828,2,15,0
6829,1,16,66
6830,1,24,67
6831,1,40,0
6832,1,31,766
6833,1,34,229
6834,1,15,0
6835,1,20,3
6836,2,16,0
6837,1,32,0
6838,2,15,108
6839,1,0,0
6840,2,0,108
6841,2,0,0
6842,2,19,0
6843,1,22,0
6844,1,22,0
6845,2,61,1057
6846,1,38,0
6847,1,25,1058
6848,1,20,0
6849,2,0,0
6850,2,25,0
6851,2,39,231
6852,2,35,0
6853,2,27,347
6854,2,15,0
6855,1,32,0
6856,2,18,97
6857,2,53,0
6858,1,21,35
6859,2,14,97
6860,2,16,66
6861,2,39,0
6862,1,25,21
6863,1,39,19
6864,2,20,3
6865,1,23,133
6866,2,24,1059
6867,1,17,13
6868,1,0,743
6869,1,21,0
6870,1,41,690
6871,2,25,7
6872,2,25,117
6873,2,29,99
6874,2,34,3
6875,1,14,39
6876,2,30,3
6877,1,38,112
6878,1,36,0
6879,1,22,13
6880,1,26,17
6881,2,18,127
6882,1,31,56
6883,2,28,3
6884,2,19,0
6885,1,0,7
6886,1,22,21
6887,2,23,108
6888,1,27,120
6889,2,31,507
6890,2,18,0
6891,2,21,1060
6892,2,13,30
6893,2,15,1061
6894,1,19,248
6895,1,58,0
6896,2,26,384
6897,1,36,1062
6898,1,30,1063
6899,2,42,56
6900,2,25,67
6901,1,0,17
6902,2,36,0
6903,2,22,19
6904,2,39,7
6905,2,22,838
6906,2,34,320
6907,1,22,7
6908,2,35,28
6909,2,29,464
6910,2,33,1064
6911,1,20,33
6912,1,115,203
6913,2,21,0
6914,2,32,3
6915,2,52,0
6916,1,35,384
6917,1,114,0
6918,1,23,346
6919,2,34,99
6920,1,44,381
6921,2,27,60
6922,1,60,17
6923,1,19,1065
6924,2,53,7
6925,1,19,13
6926,2,20,1066
6927,2,42,32
6928,1,32,0
6929,1,45,0
6930,2,25,257
6931,1,47,115
6932,2,0,0
6933,1,28,1067
6934,2,28,59
6935,2,32,24
6936,1,17,3
6937,2,25,0
6938,1,24,7
6939,2,36,632
6940,1,109,39
6941,2,0,0
6942,1,38,373
6943,2,31,0
6944,2,16,7
6945,1,34,423
6946,1,0,49
6947,2,30,3
6948,1,49,270
6949,2,42,38
6950,2,109,8
6951,1,50,1068
6952,1,35,508
6953,1,65,74
6954,2,32,0
6955,2,17,3
6956,1,69,0
6957,2,15,98
6958,2,59,3
6959,1,0,30
6960,1,0,0
6961,2,33,0
6962,2,31,318
6963,2,25,87
6964,1,32,30
6965,1,26,3
6966,2,101,241
6967,2,23,1069
6968,1,40,1070
6969,2,15,0
6970,1,118,1071
6971,1,17,0
6972,1,18,0
6973,1,15,135
6974,2,14,83
6975,2,117,0
6976,1,21,21
6977,2,19,34
6978,1,16,163
6979,1,0,3
6980,2,18,7
6981,2,33,97
6982,2,16,0
6983,1,0,0
6984,1,0,7
6985,1,18,0
6986,1,106,0
6987,2,62,1072
6988,2,30,133
6989,2,28,0
6990,1,44,133
6991,1,48,7
6992,2,24,212
6993,2,20,76
6994,2,18,1073
6995,2,28,7
6996,2,18,56
6997,1,0,3
6998,1,36,567
6999,1,29,467
7000,1,29,1074
7001,1,62,4
7002,2,15,905
7003,2,33,244
7004,1,35,19
7005,2,14,0
7006,1,17,0
7007,2,26,1075
7008,2,31,0
7009,2,37,4
7010,1,0,1076
7011,2,43,3
7012,2,40,7
7013,1,20,8
7014,1,37,3
7015,2,33,544
7016,1,33,1077
7017,2,45,0
7018,1,38,1078
7019,2,0,713
7020,1,0,3
7021,2,32,0
7022,2,25,0
7023,1,18,493
7024,2,24,499
7025,1,32,512
7026,1,0,184
7027,1,28,0
7028,1,33,97
7029,1,31,4
7030,2,15,1079
7031,2,0,163
7032,2,19,0
7033,2,19,1080
7034,1,65,21
7035,2,34,1081
7036,2,43,1082
7037,1,44,297
7038,2,21,270
7039,1,27,21
7040,2,0,355
7041,1,45,0
7042,2,29,59
7043,2,20,1083
7044,1,35,82
7045,1,40,1013
7046,2,19,3
7047,1,24,265
7048,1,29,0
7049,2,26,3
7050,1,32,643
7051,1,15,202
7052,2,18,0
7053,1,31,66
7054,1,32,67
7055,1,16,0
7056,1,22,0
7057,1,24,0
7058,2,24,295
7059,1,17,0
7060,2,26,17
7061,2,33,385
7062,1,25,231
7063,1,15,123
7064,1,37,79
7065,1,60,38
7066,2,25,0
7067,2,32,0
7068,1,0,49
7069,2,36,61
7070,2,58,185
7071,1,14,1084
7072,1,39,49
7073,2,17,89
7074,1,71,3
7075,2,29,62
7076,2,27,486
7077,1,36,7
7078,2,27,0
7079,2,0,0
7080,1,0,0
7081,1,14,0
7082,2,26,29
7083,2,34,139
7084,1,40,0
7085,2,43,3
7086,2,26,0
7087,2,0,0
7088,1,30,3
7089,2,38,158
7090,1,118,1085
7091,1,34,227
7092,2,28,60
7093,1,15,86
7094,2,19,3
7095,2,27,316
7096,2,37,3
7097,2,24,3
7098,1,47,0
7099,1,27,0
7100,1,106,3
7101,1,0,181
7102,1,46,76
7103,1,0,1086
7104,1,32,0
7105,2,0,0
7106,2,22,0
7107,2,28,285
7108,2,18,0
7109,2,16,542
7110,1,27,222
7111,1,30,0
7112,2,27,228
7113,1,27,39
7114,2,32,163
7115,1,29,83
7116,1,14,38
7117,2,0,83
7118,1,51,79
7119,1,19,4
7120,2,59,282
7121,2,21,1087
7122,2,17,35
7123,2,27,1088
7124,1,0,295
7125,2,18,201
7126,1,16,0
7127,2,28,7
7128,2,16,0
7129,1,59,0
7130,2,31,118
7131,1,57,0
7132,1,0,0
7133,2,38,7
7134,1,36,3
7135,2,17,0
7136,1,19,76
7137,2,22,7
7138,1,18,60
7139,2,42,82
7140,2,17,1089
7141,1,20,0
7142,2,38,1090
7143,2,15,0
7144,2,26,1091
7145,1,46,1092
7146,2,18,7
7147,2,21,194
7148,2,14,559
7149,1,20,143
7150,1,28,1093
7151,1,0,3
7152,1,34,0
7153,1,38,7
7154,1,64,1058
7155,2,26,1094
7156,2,36,619
7157,1,19,0
7158,1,17,18
7159,1,0,97
7160,1,40,283
7161,1,25,0
7162,1,27,810
7163,2,14,0
7164,1,29,175
7165,2,20,0
7166,2,38,0
7167,1,31,49
7168,2,22,0
7169,1,33,7
7170,1,47,7
7171,1,24,43
7172,2,0,0
7173,1,27,3
7174,1,14,0
7175,1,0,1095
7176,1,16,3
7177,2,22,0
7178,2,44,74
7179,1,0,8
7180,1,47,52
7181,1,0,320
7182,2,25,1096
7183,1,33,1097
7184,1,15,0
7185,1,0,8
7186,2,31,8
7187,2,41,1098
7188,2,41,33
7189,1,14,48
7190,1,25,25
7191,1,27,0
7192,1,53,1099
7193,1,63,95
7194,2,20,1100
7195,1,46,200
7196,2,39,0
7197,1,21,68
7198,2,27,0
7199,1,17,0
7200,2,17,17
7201,2,36,0
7202,1,0,1101
7203,1,26,0
7204,2,17,34
7205,1,22,764
7206,1,42,62
7207,2,31,7
7208,1,33,120
7209,1,36,976
7210,2,29,296
7211,1,21,0
7212,2,31,0
7213,2,23,367
7214,2,0,1102
7215,1,17,1103
7216,1,20,78
7217,1,21,38
7218,1,18,905
7219,1,21,16
7220,1,18,125
7221,1,23,0
7222,1,19,0
7223,2,35,38
7224,2,25,0
7225,1,13,0
7226,2,32,632
7227,1,16,0
7228,1,0,3
7229,1,32,0
7230,1,23,1104
7231,1,21,3
7232,1,31,15
7233,1,17,56
7234,2,43,1105
7235,1,0,0
7236,2,14,0
7237,2,54,3
7238,2,22,0
7239,2,21,0
7240,1,0,22
7241,1,54,60
7242,2,20,90
7243,1,16,0
7244,2,19,118
7245,1,14,0
7246,1,51,19
7247,1,0,21
7248,1,21,38
7249,1,30,110
7250,1,34,13
7251,1,42,265
7252,1,20,0
7253,2,39,56
7254,2,19,744
7255,2,33,542
7256,2,16,0
7257,1,19,0
7258,2,22,3
7259,2,27,427
7260,1,54,21
7261,2,0,418
7262,2,39,123
7263,2,15,3
7264,2,21,67
7265,2,19,349
7266,1,30,0
7267,1,25,60
7268,1,47,3
7269,2,19,0
7270,1,41,16
7271,1,68,798
7272,1,26,15
7273,1,26,0
7274,1,18,0
7275,2,16,0
7276,2,19,0
7277,1,22,0
7278,2,17,0
7279,2,17,0
7280,2,33,1106
7281,2,24,1107
7282,2,17,29
7283,1,42,3
7284,1,29,805
7285,1,55,0
7286,2,31,19
7287,1,42,25
7288,1,49,197
7289,2,32,0
7290,1,15,1108
7291,2,31,231
7292,2,25,60
7293,1,13,0
7294,1,16,0
7295,2,17,1109
7296,1,47,0
7297,1,15,443
7298,2,32,418
7299,1,0,87
7300,1,0,0
7301,2,28,0
7302,1,49,39
7303,1,41,0
7304,1,64,0
7305,1,45,7
7306,1,33,0
7307,2,22,0
7308,1,112,295
7309,2,26,0
7310,1,23,0
7311,1,19,835
7312,1,40,117
7313,2,33,3
7314,1,51,0
7315,1,20,0
7316,2,24,0
7317,2,31,520
7318,1,19,0
7319,2,27,375
7320,1,45,3
7321,1,25,3
7322,1,40,1110
7323,1,15,0
7324,2,113,28
7325,2,0,0
7326,1,27,1111
7327,1,23,0
7328,2,20,7
7329,2,32,3
7330,2,33,114
7331,1,20,0
7332,1,51,19
7333,1,43,3
7334,1,13,1112
7335,2,77,0
7336,1,51,1113
7337,1,22,270
7338,1,21,0
7339,1,0,1114
7340,1,33,0
7341,2,21,0
7342,1,32,196
7343,1,53,451
7344,1,38,8
7345,1,14,361
7346,2,19,0
7347,1,67,0
7348,1,18,0
7349,1,26,201
7350,2,29,0
7351,1,30,116
7352,1,27,18
7353,1,17,0
7354,2,25,248
7355,1,22,0
7356,1,45,0
7357,2,24,0
7358,1,28,86
7359,1,42,11
7360,1,18,1115
7361,2,27,7
7362,1,0,0
7363,1,25,0
7364,2,15,0
7365,1,0,0
7366,2,33,7
7367,1,0,0
7368,2,21,133
7369,1,32,7
7370,2,44,693
7371,2,20,3
7372,2,19,17
7373,2,40,0
7374,2,0,21
7375,2,35,110
7376,2,26,427
7377,1,14,1116
7378,2,14,0
7379,2,25,0
7380,1,0,384
7381,1,29,49
7382,2,20,3
7383,1,42,61
7384,2,33,3
7385,2,38,0
7386,2,34,34
7387,2,31,1117
7388,2,44,3
7389,1,65,0
7390,2,20,0
7391,1,0,0
7392,1,43,3
7393,2,16,252
7394,1,30,29
7395,2,31,1118
7396,2,16,67
7397,2,32,11
7398,2,16,1119
7399,1,50,1120
7400,1,41,0
7401,2,24,0
7402,1,48,0
7403,1,45,135
7404,2,57,0
7405,2,34,61
7406,1,25,3
7407,1,39,11
7408,2,26,0
7409,2,34,3
7410,1,40,1121
7411,2,116,0
7412,2,30,143
7413,2,16,0
7414,2,39,34
7415,1,14,19
7416,2,39,1122
7417,1,31,3
7418,2,48,39
7419,1,48,13
7420,2,23,83
7421,1,13,0
7422,2,18,465
7423,2,37,0
7424,1,29,3
7425,2,24,8
7426,1,25,76
7427,1,26,0
7428,1,32,347
7429,1,18,21
7430,1,24,860
7431,1,29,7
7432,1,0,31
7433,1,16,0
7434,1,38,3
7435,2,32,19
7436,2,49,384
7437,2,31,1123
7438,2,23,7
7439,1,47,164
7440,2,18,38
7441,1,19,1124
7442,2,55,0
7443,1,0,0
7444,1,16,1125
7445,2,0,0
7446,1,16,366
7447,2,20,0
7448,2,16,0
7449,2,18,122
7450,1,30,60
7451,1,0,38
7452,1,20,7
7453,2,0,25
7454,2,15,61
7455,1,29,67
7456,2,15,233
7457,1,0,0
7458,1,54,49
7459,2,19,1126
7460,1,27,19
7461,2,23,302
7462,1,46,79
7463,2,26,0
7464,2,45,3
7465,1,17,21
7466,1,41,19
7467,2,16,104
7468,2,30,1127
7469,2,15,118
7470,2,31,38
7471,1,39,19
7472,1,35,1128
7473,1,53,1129
7474,2,33,7
7475,1,13,0
7476,1,21,108
7477,1,0,0
7478,1,28,11
7479,1,0,0
7480,1,43,0
7481,1,33,3
7482,2,42,7
7483,2,29,923
7484,1,22,32
7485,1,56,127
7486,2,18,0
7487,2,0,0
7488,1,38,202
7489,2,34,1130
7490,1,15,0
7491,2,20,0
7492,2,26,13
7493,1,37,15
7494,2,14,38
7495,1,28,0
7496,2,18,83
7497,1,30,0
7498,2,21,19
7499,2,34,56
7500,1,22,3
7501,2,38,0
7502,2,20,83
7503,1,0,0
7504,1,0,3
7505,1,23,1131
7506,1,20,133
7507,1,14,0
7508,2,27,214
7509,1,15,647
7510,1,38,7
7511,2,14,0
7512,1,29,270
7513,1,48,674
7514,2,22,89
7515,2,30,8
7516,2,16,0
7517,1,44,3
7518,2,30,386
7519,2,29,1132
7520,2,19,0
7521,2,19,73
7522,2,32,0
7523,2,38,20
7524,2,18,0
7525,2,0,0
7526,2,0,278
7527,2,26,110
7528,2,32,274
7529,1,28,29
7530,2,36,17
7531,2,28,202
7532,2,47,1133
7533,2,30,757
7534,1,27,110
7535,1,42,1134
7536,1,25,0
7537,2,28,844
7538,1,0,0
7539,2,19,0
7540,1,36,655
7541,2,15,34
7542,1,0,0
7543,2,32,3
7544,2,101,0
7545,2,15,3
7546,1,15,526
7547,2,29,7
7548,1,20,0
7549,1,30,8
7550,2,19,1135
7551,2,40,0
7552,1,25,1136
7553,2,16,0
7554,1,22,0
7555,1,27,0
7556,1,22,280
7557,1,19,0
7558,2,0,0
7559,1,31,15
7560,1,32,744
7561,1,20,1137
7562,1,31,0
7563,1,15,0
7564,1,50,329
7565,1,38,1138
7566,2,35,76
7567,1,37,1029
7568,1,42,30
7569,2,23,5
7570,1,17,110
7571,1,21,17
7572,2,33,1139
7573,2,47,1140
7574,2,28,114
7575,1,32,0
7576,2,0,526
7577,2,0,288
7578,1,21,0
7579,2,19,651
7580,2,35,605
7581,1,40,56
7582,1,16,252
7583,2,37,1141
7584,2,20,201
7585,2,20,11
7586,1,26,35
7587,2,19,3
7588,1,0,0
7589,1,25,217
7590,2,53,0
7591,2,22,11
7592,1,31,526
7593,2,29,1142
7594,2,49,7
7595,1,28,231
7596,2,0,1143
7597,1,47,1144
7598,2,15,168
7599,2,30,3
7600,1,17,1145
7601,2,14,0
7602,1,23,0
7603,2,0,384
7604,1,40,83
7605,2,20,7
7606,1,23,0
7607,2,0,0
7608,2,28,0
7609,1,22,60
7610,1,15,3
7611,2,29,7
7612,2,21,118
7613,1,29,108
7614,2,26,3
7615,2,32,117
7616,1,58,1146
7617,2,26,1147
7618,1,39,60
7619,2,13,1148
7620,2,23,1149
7621,1,0,7
7622,1,19,3
7623,2,54,67
7624,2,28,25
7625,2,30,248
7626,2,18,0
7627,1,27,1150
7628,2,23,86
7629,2,22,3
7630,2,31,0
7631,1,34,3
7632,1,41,52
7633,2,62,15
7634,1,20,1064
7635,2,35,393
7636,1,24,86
7637,2,35,3
7638,1,58,53
7639,2,34,20
7640,2,64,0
7641,2,0,0
7642,2,19,0
7643,1,33,97
7644,2,0,25
7645,1,58,49
7646,2,43,11
7647,2,35,1151
7648,1,34,202
7649,1,28,1152
7650,1,18,0
7651,2,33,0
7652,2,14,0
7653,1,27,1153
7654,2,22,0
7655,1,19,201
7656,2,50,283
7657,1,34,3
7658,2,0,0
7659,2,44,56
7660,2,18,693
7661,2,29,0
7662,2,28,0
7663,1,21,0
7664,2,0,1154
7665,1,0,7
7666,1,20,1155
7667,2,16,0
7668,1,53,1156
7669,2,36,0
7670,1,20,0
7671,1,0,3
7672,2,19,0
7673,1,35,1157
7674,1,22,175
7675,1,25,0
7676,1,32,60
7677,2,20,0
7678,2,16,33
7679,2,19,3
7680,1,22,114
7681,2,0,0
7682,1,36,127
7683,2,27,17
7684,1,0,67
7685,2,23,894
7686,1,25,0
7687,1,17,0
7688,1,30,448
7689,1,27,3
7690,2,35,0
7691,1,45,0
7692,1,27,308
7693,1,14,0
7694,1,38,463
7695,2,28,7
7696,2,23,181
7697,1,0,83
7698,2,47,108
7699,1,22,0
7700,1,43,7
7701,2,0,8
7702,2,36,39
7703,1,25,56
7704,2,34,3
7705,1,29,0
7706,1,23,0
7707,1,27,136
7708,2,36,910
7709,2,0,0
7710,1,16,207
7711,1,37,82
7712,1,32,39
7713,2,31,1042
7714,1,32,76
7715,1,20,882
7716,1,14,0
7717,1,28,38
7718,2,28,309
7719,2,38,283
7720,1,42,8
7721,2,40,39
7722,2,28,661
7723,2,17,175
7724,2,15,72
7725,2,20,0
7726,2,32,19
7727,1,27,60
7728,2,118,349
7729,2,26,118
7730,1,21,670
7731,1,19,0
7732,2,21,583
7733,1,50,396
7734,2,16,0
7735,1,33,227
7736,1,17,0
7737,1,64,0
7738,2,50,3
7739,2,22,3
7740,1,35,0
7741,2,31,803
7742,1,16,147
7743,2,25,537
7744,1,107,38
7745,1,49,0
7746,1,36,13
7747,1,19,76
7748,2,35,37
7749,1,14,1158
7750,2,16,0
7751,1,55,20
7752,1,26,0
7753,2,26,0
7754,2,27,8
7755,1,33,3
7756,1,0,7
7757,2,0,0
7758,1,24,7
7759,1,52,110
7760,1,32,553
7761,1,14,0
7762,1,26,39
7763,2,22,0
7764,1,16,348
7765,1,58,17
7766,1,48,3
7767,2,38,553
7768,2,62,0
7769,1,0,127
7770,2,34,1159
7771,2,30,743
7772,1,41,202
7773,1,15,0
7774,2,0,0
7775,2,18,38
7776,2,14,0
7777,1,0,0
7778,1,32,1160
7779,2,28,0
7780,1,41,3
7781,2,15,0
7782,1,35,29
7783,2,23,0
7784,2,30,0
7785,1,37,7
7786,2,28,19
7787,2,18,3
7788,2,114,0
7789,1,40,266
7790,2,33,3
7791,2,25,67
7792,2,18,267
7793,2,27,0
7794,1,34,99
7795,1,45,34
7796,1,19,25
7797,1,36,194
7798,1,36,82
7799,2,14,7
7800,2,22,83
7801,2,27,38
7802,2,29,0
7803,2,0,0
7804,2,33,8
7805,1,0,0
7806,2,23,0
7807,2,49,0
7808,1,40,0
7809,2,21,114
7810,2,15,0
7811,2,14,0
7812,2,23,0
7813,2,36,0
7814,2,20,1161
7815,2,46,60
7816,1,25,7
7817,2,20,0
7818,1,26,21
7819,2,19,1162
7820,1,19,1163
7821,2,28,814
7822,2,53,0
7823,1,45,61
7824,1,0,0
7825,2,18,7
7826,1,22,60
7827,2,33,3
7828,2,19,0
7829,1,27,201
7830,2,89,736
7831,1,36,0
7832,2,14,1164
7833,1,17,1061
7834,0,25,0
7835,1,31,21
7836,1,29,133
7837,2,14,39
7838,1,14,0
7839,1,46,196
7840,2,22,0
7841,1,94,0
7842,1,35,158
7843,2,33,39
7844,1,36,3
7845,2,32,7
7846,2,0,158
7847,2,23,0
7848,1,32,386
7849,2,21,1165
7850,1,0,0
7851,2,18,0
7852,1,30,3
7853,1,24,0
7854,1,25,1166
7855,1,16,73
7856,1,39,1058
7857,2,20,3
7858,1,39,0
7859,2,25,11
7860,1,40,0
7861,2,35,90
7862,2,21,231
7863,1,21,15
7864,1,0,0
7865,1,46,139
7866,2,82,0
7867,2,34,1167
7868,2,22,200
7869,1,0,448
7870,2,48,124
7871,1,19,0
7872,2,38,1168
7873,1,0,3
7874,2,25,0
7875,2,28,1163
7876,2,21,499
7877,1,23,0
7878,2,16,0
7879,2,59,118
7880,2,22,0
7881,1,30,0
7882,1,31,158
7883,1,42,0
7884,2,39,17
7885,2,31,384
7886,2,18,0
7887,1,32,581
7888,2,23,295
7889,1,25,0
7890,1,19,133
7891,2,26,7
7892,1,25,0
7893,2,35,8
7894,1,66,427
7895,2,28,0
7896,2,36,497
7897,1,0,16
7898,2,27,231
7899,2,37,66
7900,2,18,3
7901,2,18,1169
7902,1,31,0
7903,2,20,67
7904,2,40,1119
7905,1,13,0
7906,2,24,642
7907,2,48,0
7908,2,30,1170
7909,1,19,0
7910,2,32,0
7911,1,69,226
7912,1,24,0
7913,1,29,1171
7914,1,22,302
7915,1,32,7
7916,2,31,13
7917,2,44,0
7918,1,16,1061
7919,1,39,506
7920,1,24,1172
7921,2,27,97
7922,2,33,3
7923,2,17,1127
7924,1,0,308
7925,1,45,270
7926,1,0,0
7927,1,31,175
7928,2,22,0
7929,1,57,60
7930,1,35,139
7931,1,28,3
7932,2,73,0
7933,2,20,0
7934,1,29,15
7935,1,40,270
7936,2,44,13
7937,2,22,0
7938,1,46,11
7939,2,21,0
7940,2,19,0
7941,2,21,39
7942,1,30,425
7943,1,29,0
7944,1,55,99
7945,1,31,97
7946,1,21,56
7947,1,39,202
7948,1,51,56
7949,2,14,194
7950,2,118,3
7951,1,34,76
7952,1,31,0
7953,2,54,11
7954,2,25,0
7955,1,38,0
7956,1,60,17
7957,1,58,158
7958,1,0,773
7959,1,55,0
7960,2,49,1173
7961,1,16,0
7962,1,54,381
7963,2,34,0
7964,1,31,3
7965,1,47,0
7966,1,18,0
7967,2,19,66
7968,1,39,21
7969,2,31,689
7970,1,49,62
7971,2,16,0
7972,1,32,3
7973,1,39,526
7974,2,27,0
7975,2,117,38
7976,2,23,0
7977,1,0,295
7978,1,39,284
7979,2,54,11
7980,1,0,448
7981,1,46,233
7982,2,42,0
7983,1,30,7
7984,1,36,274
7985,2,0,7
7986,1,15,0
7987,1,18,15
7988,1,39,115
7989,2,29,7
7990,1,16,0
7991,1,34,0
7992,1,35,7
7993,2,29,3
7994,1,38,495
7995,2,74,72
7996,2,14,1174
7997,2,32,0
7998,1,17,1175
7999,1,30,544
8000,2,16,582
8001,1,0,3
8002,2,37,19
8003,2,13,19
8004,2,16,680
8005,1,0,0
8006,2,21,0
8007,2,31,0
8008,1,29,0
8009,1,33,13
8010,1,56,633
8011,2,0,95
8012,1,50,0
8013,1,21,309
8014,2,17,52
8015,1,15,0
8016,1,39,0
8017,2,41,3
8018,1,38,309
8019,1,0,74
8020,2,32,196
8021,2,30,482
8022,2,21,694
8023,2,20,83
8024,1,0,127
8025,1,15,0
8026,2,23,13
8027,1,39,11
8028,1,58,3
8029,1,41,1176
8030,1,0,0
8031,1,47,17
8032,1,19,257
8033,1,31,118
8034,1,18,29
8035,2,29,218
8036,1,15,1177
8037,2,28,0
8038,2,18,1178
8039,1,21,76
8040,2,33,60
8041,1,26,52
8042,1,37,282
8043,2,17,35
8044,1,55,0
8045,2,13,0
8046,1,17,0
8047,1,59,1179
8048,2,30,1180
8049,2,22,0
8050,1,28,89
8051,1,61,15
8052,1,49,450
8053,2,14,0
8054,1,35,0
8055,2,24,201
8056,2,29,0
8057,2,19,7
8058,1,17,1181
8059,1,28,60
8060,1,37,1182
8061,2,31,0
8062,1,24,0
8063,2,28,158
8064,2,22,0
8065,2,16,1183
8066,1,38,202
8067,1,34,39
8068,1,29,418
8069,2,22,110
